127.0.0.1 - - [09/Aug/2026 05:25:45] "HEAD /duelmobile.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:03] "GET /css/cards/v-full-art.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:03] "GET /css/cards/v-max.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:03] "GET /css/cards/v-regular.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:03] "GET /css/cards/v-star.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:03] "GET /css/cards/trainer-gallery-v-regular.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:03] "GET /js/michatbot.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:03] "GET /js/ztext.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:03] "GET /js/cart.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:03] "GET /js/utils.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:03] "GET /js/multiFoils.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:03] "GET /js/cosmoPaldea.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:03] "GET /js/duelTerminal.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:03] "GET /js/pokeballRare.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:03] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:03] "GET /js/animacionesdeseos.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /img/mascaraPB.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /img/duelTerminal.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /img/cosmoV2.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /sw.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /index.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /admin.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /deseos.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /binders.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /productoSellado.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /preventas.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /inversiones.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /carrito.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /perfil.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /scanner.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /play.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /eventos.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /claim.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /clientes.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /tracking.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /toonstore.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /build.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /adminClaim.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /subastas.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /users.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /reset-password.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /codigo.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /cerezo.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /404.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /vikingdev.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /favi.png HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /css/style2.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /css/inversiones.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /css/build.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /css/global.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/admin.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/inversiones.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/admin_deseos.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/productoSellado.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/preventas.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/subastas_v2.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/cloudinary-upload.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/viking-data.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/adminClaim.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/landing2.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/binders.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/claim.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/build.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/clientes.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/eventos.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/deseos.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/expansiones.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/fast-mode.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/perfil.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/scanner.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/tracking.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:04] "GET /js/subastas.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:40] "GET /configDuel.html?deckId=123 HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:32:47] "GET /sw.js HTTP/1.1" 304 -
127.0.0.1 - - [09/Aug/2026 05:32:48] "GET /sw.js HTTP/1.1" 304 -
127.0.0.1 - - [09/Aug/2026 05:33:14] "GET /configDuelMobile.html?deckId=123 HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:33:19] "GET /public.html HTTP/1.1" 304 -
127.0.0.1 - - [09/Aug/2026 05:33:19] "GET /js/michatbot.js HTTP/1.1" 304 -
127.0.0.1 - - [09/Aug/2026 05:33:19] "GET /js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [09/Aug/2026 05:33:20] "GET /sw.js HTTP/1.1" 304 -
127.0.0.1 - - [09/Aug/2026 05:33:22] "GET /sw.js HTTP/1.1" 304 -
127.0.0.1 - - [09/Aug/2026 05:34:03] "GET /configDuel.html HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:34:08] "GET /js/supabase-config.js HTTP/1.1" 304 -
127.0.0.1 - - [09/Aug/2026 05:34:09] "GET /duelmobile.html?mode=practice&layout=yugioh&deck1=mock&deck2=mock HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:34:09] "GET /js/utils.js HTTP/1.1" 304 -
127.0.0.1 - - [09/Aug/2026 05:34:09] "GET /css/duelmobile.css HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:34:09] "GET /js/duelmobile.js HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:34:09] "GET /img/bocabajo.jpg HTTP/1.1" 200 -
127.0.0.1 - - [09/Aug/2026 05:34:09] "GET /sw.js HTTP/1.1" 304 -
127.0.0.1 - - [09/Aug/2026 05:34:11] "GET /sw.js HTTP/1.1" 304 -
